"",country,year,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov
3133,Italy,2020,17.000000,8.000000,4.000000,96.000000,96.000000,93.000000
3134,Italy,2021,26.000000,14.676562,10.000000,81.000000,82.983748,88.000000
3135,Italy,2020,16.045547,9.295258,3.000000,96.903341,95.638520,97.000000
3136,Italy,2020,17.000000,12.000000,21.000000,96.000000,100.000000,99.000000
3137,Italy,2021,16.989703,10.002077,5.000000,96.904578,95.711650,97.000000
3138,Italy,2020,26.000000,19.000000,20.640311,96.000000,92.000000,94.426601
3139,Italy,2020,17.000000,10.484801,15.000000,98.000000,96.165210,91.000000
3140,Italy,2021,17.000000,10.000000,18.000000,94.000000,92.000000,98.000000
3141,Italy,2020,17.000000,11.000000,17.000000,94.000000,92.000000,97.000000
3142,Italy,2021,17.000000,11.000000,21.000000,99.000000,100.000000,99.000000
3143,Italy,2020,21.834629,13.768892,15.000000,98.506927,97.502844,99.000000
3144,Italy,2020,16.169695,9.527974,3.000000,98.499507,97.064061,99.000000
3145,Italy,2021,26.000000,19.000000,34.000000,97.000000,96.000000,98.000000
3146,Italy,2020,31.000000,19.000000,33.000000,98.000000,100.000000,99.000000
3147,Italy,2021,16.169695,9.527974,3.000000,98.499507,97.064061,99.000000
3148,Italy,2020,26.000000,19.000000,20.000000,99.000000,95.000000,98.000000
3149,Italy,2021,17.000000,8.079274,7.000000,78.000000,78.307725,69.000000
3150,Italy,2020,17.000000,11.000000,8.000000,98.000000,97.000000,94.000000
3151,Italy,2020,17.000000,9.000000,14.000000,97.000000,97.000000,97.000000
3152,Italy,2020,17.000000,10.000000,12.000000,92.000000,87.000000,97.000000
3153,Italy,2021,26.000000,16.320568,18.000000,98.000000,96.778215,96.000000
3154,Italy,2020,26.000000,16.399698,23.000000,98.000000,96.203553,90.000000
3155,Italy,2021,11.000000,6.000000,6.804055,87.000000,87.000000,87.412664
3156,Italy,2020,17.000000,10.160140,9.000000,96.000000,94.971725,95.000000
3157,Italy,2020,17.000000,8.000000,18.000000,96.000000,94.000000,91.000000
3158,Italy,2020,17.000000,13.000000,12.000000,96.000000,98.000000,97.000000
3159,Italy,2021,31.000000,19.000000,28.000000,98.000000,98.000000,99.000000
3160,Italy,2021,17.0,9.474414,1.000000,92.0,91.828887,96.000000
3161,Italy,2020,12.0,10.000000,13.000000,100.0,96.000000,99.000000
3162,Italy,2020,26.0,5.000000,6.000000,98.0,97.000000,95.000000
3163,Italy,2021,18.0,11.700188,18.000000,99.0,98.085836,99.000000
3164,Italy,2020,17.0,10.316500,12.000000,99.0,96.751581,91.000000
3165,Italy,2020,26.0,16.171614,21.000000,97.0,95.249583,89.000000
3166,Italy,2021,26.0,19.000000,24.000000,98.0,96.000000,95.000000
3167,Italy,2020,17.0,11.000000,6.000000,93.0,92.000000,94.000000
3168,Italy,2020,16.0,9.743067,11.000000,97.0,95.813290,95.000000
3169,Italy,2020,17.0,10.000000,14.000000,89.0,88.000000,92.000000
3170,Italy,2021,26.0,13.000000,29.000000,77.0,75.000000,72.000000
3171,Italy,2021,26.0,15.311788,19.208733,83.0,84.580007,85.881395
3172,Italy,2021,31.0,17.000000,34.000000,95.0,99.000000,99.000000
3173,Italy,2021,31.0,19.095072,21.000000,92.0,91.911564,92.000000
3174,Italy,2020,17.0,11.311417,26.000000,95.0,95.037729,95.000000
3175,Italy,2021,17.0,9.000000,20.000000,97.0,96.000000,98.000000
3176,Italy,2020,17.0,10.187589,5.000000,99.0,97.502263,99.000000
3177,Italy,2021,17.0,9.000000,19.000000,99.0,99.000000,95.000000
3178,Italy,2020,26.0,15.000000,28.000000,97.0,94.000000,98.000000
3179,Italy,2021,12.0,6.849252,4.000000,98.0,96.167475,94.000000
3180,Italy,2020,12.000000,8.000000,5.0,99.000000,99.000000,93.0
3181,Italy,2021,26.000000,16.000000,18.0,99.000000,99.000000,96.0
3182,Italy,2020,17.000000,10.000000,15.0,99.000000,99.000000,94.0
3183,Italy,2021,17.000000,8.298868,10.0,75.000000,76.672850,72.0
3184,Italy,2021,17.000000,8.000000,17.0,96.000000,96.000000,95.0
3185,Italy,2020,17.000000,10.000000,15.0,98.000000,97.000000,98.0
3186,Italy,2021,23.250862,14.829121,18.0,98.508782,97.612540,99.0
3187,Italy,2020,17.000000,13.000000,19.0,91.000000,99.000000,96.0
3188,Italy,2020,22.182558,13.889585,16.0,96.911379,96.113868,97.0
3189,Italy,2020,26.000000,16.000000,20.0,99.000000,98.000000,96.0
3190,Italy,2021,17.000000,10.603321,16.0,97.000000,95.754860,93.0
3191,Italy,2021,26.000000,15.000000,19.0,98.000000,99.000000,94.0
3192,Italy,2021,17.000000,12.000000,17.0,98.000000,98.000000,99.0
3193,Italy,2021,17.000000,7.000000,5.0,91.000000,86.000000,100.0
3194,Italy,2020,26.000000,18.000000,15.0,96.000000,96.000000,97.0
3195,Italy,2020,24.070869,15.303225,20.0,96.913852,96.260129,97.0
3196,Italy,2021,23.126714,14.596405,18.0,96.912616,96.186999,97.0
3197,Italy,2020,26.000000,16.614832,24.0,95.000000,94.879308,96.0
3198,Italy,2021,17.000000,11.000000,10.0,98.000000,98.000000,96.0
3199,Italy,2021,17.000000,13.000000,13.0,97.000000,94.000000,98.0
3200,Italy,2021,17.000000,10.632708,15.0,94.000000,94.202810,98.0
3201,Italy,2021,31.000000,21.000000,29.0,97.000000,97.000000,95.0
3202,Italy,2021,17.000000,10.410130,12.0,98.000000,96.429242,94.0
3203,Italy,2021,26.000000,16.000000,26.0,99.000000,99.000000,94.0
3204,Italy,2020,26.000000,16.000000,19.0,98.000000,96.000000,96.0
3205,Italy,2020,17.000000,10.000000,19.0,99.000000,99.000000,97.0
3206,Italy,2021,17.000000,6.000000,4.0,88.000000,95.000000,94.0
3207,Italy,2021,17.000000,11.578853,28.0,98.000000,97.309422,95.0
3208,Italy,2020,18.585911,11.000000,12.0,99.359152,99.000000,96.0
3209,Italy,2021,26.000000,17.000000,18.0,97.000000,96.000000,97.0
3210,Italy,2021,11.000000,6.164743,4.0,96.000000,94.737348,94.0
3211,Italy,2021,31.000000,13.000000,24.0,93.000000,89.000000,98.0
3212,Italy,2021,17.000000,11.942904,30.0,99.000000,98.667218,99.0
3213,Italy,2021,17.000000,10.805041,15.0,97.000000,96.515914,99.0
3214,Italy,2020,16.357491,7.222485,8.0,70.569687,72.299922,64.0
3215,Italy,2020,17.000000,12.000000,16.0,98.000000,99.000000,95.0
3216,Italy,2021,20.242162,11.000000,15.0,82.561444,84.000000,75.0
3217,Italy,2021,17.000000,7.000000,9.0,91.000000,88.000000,94.0
3218,Italy,2020,31.000000,19.268917,19.0,93.000000,93.352185,98.0
3219,Italy,2021,17.000000,9.000000,20.0,66.000000,95.000000,97.0
3220,Italy,2021,17.000000,10.076513,6.000000,99.000000,97.010426,95.000000
3221,Italy,2020,31.000000,21.000000,20.000000,98.000000,99.000000,90.000000
3222,Italy,2021,25.300881,16.014379,23.000000,94.521458,94.231514,94.000000
3223,Italy,2020,11.000000,9.000000,5.000000,95.000000,94.000000,96.000000
3224,Italy,2020,31.000000,19.232086,18.000000,97.000000,95.806422,95.000000
3225,Italy,2021,17.000000,12.000000,17.000000,74.000000,74.000000,74.000000
3226,Italy,2020,17.000000,12.000000,9.000000,95.000000,95.000000,94.000000
3227,Italy,2020,31.000000,21.000000,26.000000,97.000000,98.000000,91.000000
3228,Italy,2021,31.000000,20.000000,33.000000,95.000000,93.000000,95.000000
3229,Italy,2021,26.000000,16.521203,24.000000,96.000000,95.201647,93.000000
3230,Italy,2020,26.000000,15.777593,24.000000,87.000000,87.589289,85.000000
3231,Italy,2021,22.120484,13.773227,16.000000,96.113296,95.401098,96.000000
3232,Italy,2020,31.000000,23.000000,28.000000,99.000000,88.000000,99.000000
3233,Italy,2020,11.000000,5.971940,9.000000,96.000000,93.355034,82.000000
3234,Italy,2021,28.729573,18.720965,30.000000,96.121953,95.913012,96.000000
3235,Italy,2020,22.530488,14.010279,17.000000,95.315831,94.724893,95.000000
3236,Italy,2021,22.182777,13.640516,16.469717,94.065318,93.588964,93.433537
3237,Italy,2020,15.400291,7.554219,4.000000,82.538462,82.845217,79.000000
3238,Italy,2020,17.000000,13.000000,22.000000,96.000000,92.000000,99.000000
3239,Italy,2021,16.000000,9.000000,11.000000,93.000000,93.000000,92.000000
3240,Italy,2021,26.000000,16.000000,24.0,91.000000,96.000000,98.0
3241,Italy,2021,16.000000,9.526885,13.0,95.000000,93.646504,89.0
3242,Italy,2020,31.000000,22.000000,31.0,94.000000,96.000000,97.0
3243,Italy,2020,16.000000,12.000000,8.0,98.000000,89.000000,93.0
3244,Italy,2020,21.238403,13.182766,14.0,96.910143,96.040738,97.0
3245,Italy,2020,16.000000,10.475627,17.0,99.000000,98.218254,100.0
3246,Italy,2021,21.934262,13.424152,16.0,93.719046,93.262787,93.0
3247,Italy,2021,18.000000,12.000000,19.0,86.000000,92.000000,97.0
3248,Italy,2020,18.000000,10.159312,10.0,93.000000,91.202319,83.0
3249,Italy,2020,16.000000,11.213072,30.0,97.000000,97.102482,98.0
3250,Italy,2021,16.000000,10.598605,20.0,98.000000,97.497275,99.0
3251,Italy,2020,18.000000,10.511460,8.0,95.000000,93.772931,92.0
3252,Italy,2020,16.000000,8.790331,6.0,86.000000,87.188654,92.0
3253,Italy,2020,26.000000,14.878709,14.0,77.000000,80.534697,90.0
3254,Italy,2020,16.000000,10.222652,14.0,98.000000,97.352294,100.0
3255,Italy,2020,23.188788,14.712763,18.0,97.710699,96.899769,98.0
3256,Italy,2020,16.000000,9.570734,11.0,94.000000,93.500186,94.0
3257,Italy,2020,16.000000,9.114565,7.0,92.000000,91.592245,92.0
3258,Italy,2021,16.000000,10.000000,8.0,90.000000,90.000000,92.0
3259,Italy,2021,31.000000,18.954609,23.0,95.000000,92.971778,83.0
3260,Italy,2020,16.000000,7.000000,8.000000,96.000000,92.000000,94.000000
3261,Italy,2021,22.182777,13.640516,16.469717,94.065318,93.588964,93.433537
3262,Italy,2020,27.000000,19.000000,22.000000,87.000000,97.000000,99.000000
3263,Italy,2020,16.000000,8.000000,4.000000,89.000000,89.000000,88.000000
3264,Italy,2020,16.000000,10.000000,6.000000,99.000000,96.000000,96.000000
3265,Italy,2021,11.000000,6.297724,4.000000,97.000000,95.732730,96.000000
3266,Italy,2020,18.000000,13.000000,14.625127,98.000000,98.000000,96.828140
3267,Italy,2021,27.000000,8.000000,30.000000,75.000000,84.000000,90.000000
3268,Italy,2020,16.000000,10.000000,8.000000,95.000000,94.000000,95.000000
3269,Italy,2020,30.000000,24.000000,20.000000,95.000000,90.000000,97.000000
3270,Italy,2020,16.000000,10.000000,8.000000,100.000000,100.000000,94.000000
3271,Italy,2021,16.000000,8.242860,14.000000,78.000000,79.463769,75.000000
3272,Italy,2020,30.000000,19.933955,34.000000,98.000000,97.704189,98.000000
3273,Italy,2021,27.000000,17.000000,16.000000,98.000000,98.000000,95.000000
3274,Italy,2020,26.000000,17.000000,19.000000,93.000000,96.000000,97.000000
3275,Italy,2021,30.000000,22.000000,28.000000,99.000000,98.000000,95.000000
3276,Italy,2021,27.000000,16.983239,20.621609,96.000000,95.317255,95.193312
3277,Italy,2021,30.000000,22.000000,25.384419,99.000000,99.000000,98.661579
3278,Italy,2020,27.000000,13.000000,9.000000,93.000000,91.000000,93.000000
3279,Italy,2021,16.000000,9.218159,8.000000,96.000000,94.139678,89.000000
3280,Italy,2020,18.000000,11.034855,13.000000,98.000000,96.319027,93.000000
3281,Italy,2020,16.000000,8.000000,6.000000,93.000000,95.000000,92.000000
3282,Italy,2021,26.000000,19.000000,21.468566,97.000000,96.000000,96.382256
3283,Italy,2020,16.000000,9.082231,4.000000,93.000000,92.582442,95.000000
3284,Italy,2020,17.375191,9.661673,7.000000,89.723065,89.369847,88.000000
3285,Italy,2021,16.000000,10.000000,7.000000,90.000000,91.000000,90.000000
3286,Italy,2021,16.000000,8.000000,5.000000,98.000000,87.000000,90.000000
3287,Italy,2020,22.182777,13.640516,16.469717,94.065318,93.588964,93.433537
3288,Italy,2020,18.814699,10.000000,17.000000,91.768890,94.000000,78.000000
3289,Italy,2021,16.000000,9.000000,8.000000,92.000000,92.000000,95.000000
3290,Italy,2020,16.000000,10.000000,19.000000,100.000000,99.000000,95.000000
3291,Italy,2020,16.000000,11.000000,12.000000,95.000000,92.000000,95.000000
3292,Italy,2020,27.000000,18.000000,19.000000,95.000000,97.000000,97.000000
3293,Italy,2021,16.000000,7.590941,11.000000,74.000000,75.611660,69.000000
3294,Italy,2021,16.000000,11.034342,25.000000,100.000000,99.182596,99.000000
3295,Italy,2021,26.000000,12.000000,15.000000,88.000000,87.000000,78.000000
3296,Italy,2020,16.000000,8.000000,11.000000,92.000000,92.000000,92.000000
3297,Italy,2021,16.000000,11.000000,25.000000,74.000000,70.000000,70.000000
3298,Italy,2020,16.000000,8.861553,8.000000,94.000000,91.879695,83.000000
3299,Italy,2021,26.000000,13.449574,18.159176,59.000000,64.808953,68.838089
3300,Italy,2021,16.000000,8.000000,12.427054,85.000000,94.000000,89.508686
3301,Italy,2020,31.000000,19.651888,22.000000,96.000000,95.805084,99.000000
3302,Italy,2021,17.188969,9.312598,7.000000,87.328816,87.231536,85.000000
3303,Italy,2020,16.000000,9.647964,9.000000,97.000000,95.854703,96.000000
3304,Italy,2021,16.000000,9.000000,21.000000,94.000000,95.000000,95.000000
3305,Italy,2020,26.000000,16.165302,19.689780,94.000000,93.641740,93.692911
3306,Italy,2021,30.000000,18.379276,15.000000,96.000000,94.962666,95.000000
3307,Jamaica,2020,39.000000,14.000000,34.464607,80.535877,82.000000,89.250143
3308,Jamaica,2021,39.000000,8.000000,20.000000,95.000000,51.000000,96.000000
3309,Jamaica,2021,39.000000,15.000000,24.102027,90.899304,59.000000,94.086457
3310,Jamaica,2020,39.000000,12.809371,35.000000,80.000000,83.359205,89.000000
3311,Jordan,2020,55.000000,27.000344,21.000000,99.000000,94.535209,99.000000
3312,Jordan,2020,30.000000,27.003765,16.000000,90.000000,97.865217,86.000000
3313,Jordan,2020,46.000000,27.003854,23.000000,98.000000,95.673703,97.000000
3314,Jordan,2021,54.141045,22.000000,17.000000,96.471899,95.000000,96.000000
3315,Jordan,2021,42.721450,29.000000,22.000000,96.603471,96.000000,95.000000
3316,Jordan,2021,58.140638,30.000000,18.000000,97.973199,94.000000,98.000000
3317,Kuwait,2020,113.807881,35.000000,29.000000,90.250994,89.000000,97.000000
3318,Kuwait,2020,99.000000,30.000000,30.000000,85.000000,92.000000,98.000000
3319,Kuwait,2021,102.000000,40.000000,78.000000,90.252896,110.932661,87.867077
3320,Kuwait,2021,110.000000,35.0,57.0,90.251572,99.454446,93.355465
3321,Kuwait,2021,122.546768,36.0,56.0,90.245411,97.386803,95.141890
3322,Kuwait,2021,142.000000,38.0,78.0,90.234701,102.640685,95.200566
3323,Kuwait,2021,99.000000,33.0,42.0,90.258004,95.119405,93.930327
3324,Kuwait,2020,115.000000,41.0,33.0,95.000000,91.000000,93.000000
3325,Kuwait,2020,101.000000,29.0,20.0,94.000000,83.000000,97.000000
3326,Kuwait,2021,184.000000,76.0,42.0,90.204909,103.112646,91.463117
3327,Kuwait,2021,128.000000,40.0,105.0,90.239503,115.667008,89.225892
3328,Kuwait,2020,142.000000,52.0,21.0,87.000000,92.000000,97.000000
3329,Kuwait,2021,131.000000,55.0,57.0,90.235590,106.512126,89.163834
3330,Kuwait,2021,223.000000,48.0,69.0,90.193956,90.325975,105.653811
3331,Kuwait,2021,126.000000,37.0,50.0,90.243742,95.213433,95.973964
3332,Latvia,2020,30.000000,11.0,18.0,90.000000,94.000000,94.000000
3333,Latvia,2021,19.000000,11.0,2.0,91.000000,96.000000,96.000000
3334,Latvia,2020,18.000000,11.0,9.0,85.000000,81.000000,99.000000
3335,Latvia,2020,17.000000,9.0,2.0,93.000000,89.000000,100.000000
3336,Latvia,2020,20.000000,12.0,14.0,97.000000,92.000000,93.000000
3337,Latvia,2022,21.185633,12.4,11.5,92.312854,88.100000,96.200000
3338,Latvia,2022,21.185633,12.4,11.5,92.312854,88.100000,96.200000
3339,Latvia,2021,29.000000,14.0,19.0,95.000000,93.000000,94.000000
3340,Latvia,2022,21.185633,12.400000,11.500000,92.312854,88.100000,96.200000
3341,Latvia,2022,21.185633,12.400000,11.500000,92.312854,88.100000,96.200000
3342,Latvia,2021,13.856328,14.000000,12.000000,92.128537,51.000000,99.000000
3343,Latvia,2020,20.000000,12.000000,11.000000,96.000000,96.000000,96.000000
3344,Latvia,2021,22.000000,14.000000,12.000000,94.000000,93.000000,96.000000
3345,Latvia,2021,23.000000,16.000000,16.000000,90.000000,96.000000,95.000000
3346,Lithuania,2021,23.000000,11.000000,18.000000,94.000000,87.000000,95.000000
3347,Lithuania,2020,22.000000,8.000000,12.519142,97.000000,97.000000,98.210791
3348,Lithuania,2020,23.000000,11.000000,16.000000,98.000000,95.000000,98.000000
3349,Lithuania,2021,23.747214,11.000000,0.000000,96.351479,93.000000,97.000000
3350,Lithuania,2022,19.850761,8.864454,9.754350,93.003369,87.763455,94.281813
3351,Lithuania,2021,20.000000,8.000000,24.000000,96.000000,97.000000,98.000000
3352,Lithuania,2020,21.815748,10.053896,1.000000,99.711238,89.607820,100.000000
3353,Lithuania,2020,21.346250,9.765554,0.000000,98.599413,88.845036,99.000000
3354,Lithuania,2022,3.339423,-1.238189,1.000000,49.725665,63.697995,56.000000
3355,Lithuania,2020,21.250139,9.727838,15.000000,95.964176,90.276175,97.000000
3356,Lithuania,2021,17.000000,8.669347,9.000000,97.000000,89.312582,98.000000
3357,Lithuania,2020,18.555579,8.064198,3.000000,90.574530,85.244790,92.000000
3358,Lithuania,2021,18.000000,9.018553,7.000000,98.000000,89.580030,99.000000
3359,Lithuania,2021,15.566582,6.236026,2.000000,82.646490,80.948849,85.000000
3360,Lithuania,2022,14.051143,5.000000,7.198045,83.524705,83.000000,86.119311
3361,Lithuania,2021,15.000000,7.000000,3.000000,90.000000,82.000000,92.000000
3362,Lithuania,2021,25.000000,13.000000,21.000000,97.000000,91.000000,98.000000
3363,Lithuania,2021,21.000000,9.764365,13.000000,97.000000,90.423183,98.000000
3364,Lithuania,2021,26.000000,10.000000,11.000000,96.000000,84.000000,96.000000
3365,Lithuania,2020,14.000000,5.000000,2.000000,76.000000,76.000000,79.000000
3366,Lithuania,2021,16.000000,9.000000,9.158970,91.000000,87.000000,92.842478
3367,Lithuania,2020,24.000000,10.179460,6.000000,96.000000,88.720378,96.000000
3368,Lithuania,2020,21.000000,9.743709,16.000000,96.000000,90.710393,98.000000
3369,Lithuania,2020,22.000000,11.000000,16.000000,97.000000,89.000000,98.000000
3370,Lithuania,2020,19.000000,9.000000,18.000000,98.000000,91.000000,99.000000
3371,Lithuania,2020,21.000000,9.679466,9.000000,97.000000,89.725045,98.000000
3372,Lithuania,2020,17.000000,8.000000,9.000000,98.000000,85.000000,98.000000
3373,Lithuania,2021,21.000000,9.519116,8.000000,96.000000,89.037108,97.000000
3374,Lithuania,2020,27.000000,11.152196,7.000000,97.000000,89.994669,98.000000
3375,Lithuania,2021,24.000000,10.733633,19.000000,98.000000,92.016131,98.000000
3376,Luxembourg,2020,16.813710,7.286645,9.000000,93.528820,94.772269,94.000000
3377,Luxembourg,2020,16.784842,10.987911,40.000000,96.629588,89.097388,96.000000
3378,Luxembourg,2020,16.796961,9.446660,27.000000,95.325722,91.464611,96.000000
3379,Luxembourg,2020,16.793232,9.920891,31.000000,95.726911,90.736234,96.000000
3380,Luxembourg,2020,16.785774,10.869353,39.000000,96.529291,89.279482,96.000000
3381,Luxembourg,2020,20.000000,10.000000,28.000000,92.000000,82.000000,96.000000
3382,Luxembourg,2020,16.791368,10.158007,33.000000,95.927506,90.372046,96.000000
3383,Luxembourg,2020,16.796029,9.565218,28.000000,95.426019,91.282517,96.000000
3384,Luxembourg,2020,16.790436,10.276564,34.000000,96.027804,90.189952,96.000000
3385,Luxembourg,2020,15.000000,7.000000,8.000000,96.000000,98.000000,94.000000
3386,Luxembourg,2020,16.817439,6.812414,5.000000,93.127630,95.500645,94.000000
3387,Luxembourg,2020,19.000000,8.615884,19.325714,91.000000,92.336756,95.219179
3388,Luxembourg,2020,16.795097,9.683775,29.000000,95.526317,91.100422,96.000000
3389,Luxembourg,2020,16.795112,9.696763,29.000000,95.522091,91.085440,97.000000
3390,Luxembourg,2020,18.000000,9.000000,25.000000,97.000000,98.000000,96.000000
3391,Luxembourg,2020,12.000000,10.649245,38.335615,99.000000,89.997343,96.386591
3392,Malta,2020,25.082310,10.000000,9.000000,99.966924,100.000000,96.000000
3393,Malta,2020,16.000000,7.000000,3.000000,97.000000,82.000000,94.000000
3394,Malta,2020,26.000000,10.000000,13.000000,100.000000,98.000000,92.000000
3395,Malta,2020,35.000000,11.000000,24.000000,100.000000,100.000000,98.000000
3396,Monaco,2021,15.000000,6.000000,24.000000,94.000000,92.000000,97.000000
3397,Monaco,2020,12.000000,6.000000,21.000000,94.000000,92.000000,96.000000
3398,Montenegro,2020,38.000000,30.000000,13.000000,66.000000,64.000000,67.000000
3399,Montenegro,2020,53.000000,40.000000,21.000000,65.000000,66.000000,65.000000
3400,Montenegro,2020,18.000000,17.381973,13.00000,66.000000,63.426311,67.000000
3401,Montenegro,2020,26.629118,24.967331,12.00000,65.222919,63.180515,66.000000
3402,Montenegro,2020,4.716638,12.000000,5.00000,65.556156,61.000000,67.000000
3403,Montenegro,2020,35.000000,25.000000,26.00000,66.000000,67.000000,66.000000
3404,Montenegro,2020,18.788158,26.550464,4.00000,63.336268,60.435150,64.000000
3405,Netherlands,2020,21.000000,10.000000,20.00000,99.000000,98.000000,100.000000
3406,Netherlands,2020,18.000000,10.000000,18.40998,99.000000,98.000000,98.783343
3407,Netherlands,2020,17.000000,9.000000,12.00000,99.000000,97.000000,97.000000
3408,Netherlands,2020,13.000000,7.914508,9.00000,97.000000,96.923745,98.000000
3409,Netherlands,2020,14.000000,8.223329,11.00000,98.000000,96.923265,99.000000
3410,Netherlands,2020,15.156193,8.390693,12.00000,98.496420,96.923179,99.000000
